"city","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","category","sale.dollars","sale.volume"
"Exira",86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10,"Brandy",148,11
"Exira",86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10,"Tequila",597,26
"Exira",86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10,"Whisky",13835,1011
"Exira",86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10,"Schnapps",259,22
"Exira",86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10,"Vodka",7438,852
"Exira",86.6,8.1,5.9,26767,881,860,11,0,0,0,0,10,"Rum",7387,471
"Exline",78.8,3.5,5.7,24792,154,151,0,1,0,0,2,0,NA,NA,NA
"Fairbank",96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10,"Rum",8096,567
"Fairbank",96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10,"Tequila",1798,102
"Fairbank",96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10,"Brandy",511,48
"Fairbank",96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10,"Misc",3195,230
"Fairbank",96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10,"Schnapps",3504,281
"Fairbank",96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10,"Amaretto",285,33
"Fairbank",96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10,"Gin",452,54
"Fairbank",96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10,"Whisky",21103,1837
"Fairbank",96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10,"Vodka",13730,1406
"Fairbank",96.8,16.2,3.3,33750,1168,1134,0,24,0,0,0,10,"Distilled Spirits",60,2
"Fairfax",98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23,"Gin",77,5
"Fairfax",98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23,"Rum",1736,118
"Fairfax",98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23,"Schnapps",181,15
"Fairfax",98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23,"Tequila",239,10
"Fairfax",98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23,"Misc",231,12
"Fairfax",98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23,"Brandy",42,2
"Fairfax",98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23,"Whisky",5085,309
"Fairfax",98,40.8,2.3,48346,2418,2386,0,0,9,0,0,23,"Vodka",3207,301
"Fairfield",95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490,"Gin",21218,1556
"Fairfield",95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490,"Distilled Spirits",5203,234
"Fairfield",95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490,"Vodka",178949,16470
"Fairfield",95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490,"Misc",71499,4118
"Fairfield",95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490,"Schnapps",31685,2481
"Fairfield",95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490,"Tequila",45192,2406
"Fairfield",95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490,"Rum",125181,9091
"Fairfield",95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490,"Brandy",17039,1102
"Fairfield",95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490,"Amaretto",3710,360
"Fairfield",95.5,38.1,8.9,19661,9942,7565,997,0,633,0,257,490,"Whisky",307302,17641
"Farley",95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,"Gin",107,12
"Farley",95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,"Tequila",311,11
"Farley",95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,"Schnapps",1134,108
"Farley",95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,"Vodka",7236,773
"Farley",95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,"Whisky",13997,1018
"Farley",95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,"Misc",807,39
"Farley",95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,"Amaretto",37,6
"Farley",95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,"Brandy",85,7
"Farley",95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,"Distilled Spirits",19,0
"Farley",95.2,17,0.8,37586,1688,1685,0,0,0,0,0,3,"Rum",5328,332
"Farmersburg",96.6,9.5,6.8,25833,278,277,1,0,0,0,0,0,NA,NA,NA
"Farmington",83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48,"Tequila",772,40
"Farmington",83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48,"Vodka",5190,607
"Farmington",83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48,"Whisky",15272,972
"Farmington",83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48,"Rum",2626,163
"Farmington",83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48,"Gin",254,18
"Farmington",83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48,"Distilled Spirits",307,15
"Farmington",83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48,"Misc",1116,52
"Farmington",83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48,"Brandy",158,11
"Farmington",83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48,"Schnapps",1907,116
"Farmington",83.1,8.5,4.3,22340,961,913,0,0,0,0,0,48,"Amaretto",41,4
"Farnhamville",95.5,14,9.8,23833,369,367,0,0,0,0,0,2,NA,NA,NA
"Farragut",94.8,20.4,6.3,25714,431,425,0,0,0,0,0,6,NA,NA,NA
"Fayette",87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34,"Gin",953,72
"Fayette",87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34,"Rum",19164,1427
"Fayette",87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34,"Misc",5661,302
"Fayette",87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34,"Whisky",30919,2040
"Fayette",87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34,"Brandy",1333,84
"Fayette",87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34,"Schnapps",5281,409
"Fayette",87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34,"Amaretto",169,24
"Fayette",87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34,"Vodka",20703,1861
"Fayette",87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34,"Tequila",2565,119
"Fayette",87.3,30.7,8.5,6563,1196,930,125,0,79,0,28,34,"Distilled Spirits",402,20
"Fenton",93.6,12.8,8.2,33661,312,312,0,0,0,0,0,0,NA,NA,NA
"Ferguson",85.2,1.7,5.7,21250,137,130,0,0,0,0,0,7,NA,NA,NA
"Fertile",92.2,14.8,1.6,25750,346,338,0,0,2,0,0,6,NA,NA,NA
"Floris",86.7,8.9,9.4,33214,246,216,0,0,0,0,0,30,NA,NA,NA
"Floyd",85.6,9.9,4,25893,365,352,0,0,4,2,0,7,"Rum",18520,1138
"Floyd",85.6,9.9,4,25893,365,352,0,0,4,2,0,7,"Vodka",20507,1799
"Floyd",85.6,9.9,4,25893,365,352,0,0,4,2,0,7,"Distilled Spirits",1937,87
"Floyd",85.6,9.9,4,25893,365,352,0,0,4,2,0,7,"Schnapps",12557,935
"Floyd",85.6,9.9,4,25893,365,352,0,0,4,2,0,7,"Amaretto",492,57
"Floyd",85.6,9.9,4,25893,365,352,0,0,4,2,0,7,"Misc",13631,630
"Floyd",85.6,9.9,4,25893,365,352,0,0,4,2,0,7,"Brandy",2197,144
"Floyd",85.6,9.9,4,25893,365,352,0,0,4,2,0,7,"Tequila",4220,192
"Floyd",85.6,9.9,4,25893,365,352,0,0,4,2,0,7,"Gin",1453,91
"Floyd",85.6,9.9,4,25893,365,352,0,0,4,2,0,7,"Whisky",60854,3904
"Fonda",88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,"Vodka",2232,281
"Fonda",88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,"Misc",462,22
"Fonda",88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,"Rum",6689,437
"Fonda",88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,"Schnapps",228,15
"Fonda",88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,"Brandy",29,1
"Fonda",88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,"Whisky",4961,378
"Fonda",88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,"Amaretto",36,5
"Fonda",88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,"Gin",68,4
"Fonda",88.6,13.9,3.9,28958,525,505,2,0,0,2,0,16,"Tequila",224,9
"Fontanelle",89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,"Rum",4422,315
"Fontanelle",89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,"Brandy",2792,260
"Fontanelle",89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,"Misc",3199,211
"Fontanelle",89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,"Schnapps",3999,477
"Fontanelle",89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,"Gin",225,19
"Fontanelle",89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,"Tequila",1589,74
"Fontanelle",89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,"Whisky",31375,2337
"Fontanelle",89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,"Amaretto",342,49
"Fontanelle",89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,"Vodka",5636,610
"Fontanelle",89.1,7.6,8.1,27679,667,662,0,0,1,0,0,4,"Distilled Spirits",944,81
"Forest City",92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,"Gin",6724,510
"Forest City",92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,"Tequila",24324,1431
"Forest City",92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,"Amaretto",2841,262
"Forest City",92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,"Vodka",106437,10496
"Forest City",92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,"Brandy",10405,825
"Forest City",92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,"Rum",110153,8233
"Forest City",92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,"Whisky",192449,14772
"Forest City",92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,"Distilled Spirits",2799,120
"Forest City",92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,"Misc",35938,2093
"Forest City",92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,"Schnapps",24289,1793
"Fort Atkinson",87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7,"Vodka",12680,1467
"Fort Atkinson",87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7,"Schnapps",10895,991
"Fort Atkinson",87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7,"Brandy",4799,440
"Fort Atkinson",87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7,"Whisky",33047,2459
"Fort Atkinson",87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7,"Distilled Spirits",27,1
"Fort Atkinson",87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7,"Gin",1132,143
"Fort Atkinson",87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7,"Rum",17239,1125
"Fort Atkinson",87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7,"Amaretto",670,80
"Fort Atkinson",87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7,"Tequila",2271,128
"Fort Atkinson",87.7,13.3,4.3,32031,259,252,0,0,0,0,0,7,"Misc",5239,302
"Fort Dodge",90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320,"Misc",311091,18612
"Fort Dodge",90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320,"Rum",497065,35139
"Fort Dodge",90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320,"Tequila",198734,12193
"Fort Dodge",90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320,"Vodka",765717,69201
"Fort Dodge",90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320,"Whisky",1075279,72010
"Fort Dodge",90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320,"Schnapps",146531,10138
"Fort Dodge",90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320,"Amaretto",15405,1559
"Fort Dodge",90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320,"Brandy",154123,8374
"Fort Dodge",90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320,"Gin",77120,6247
"Fort Dodge",90.1,22.8,7.7,22426,24626,21898,1560,99,401,0,348,320,"Distilled Spirits",15290,796
"Fort Madison",92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288,"Brandy",42415,2584
"Fort Madison",92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288,"Vodka",223387,22018
"Fort Madison",92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288,"Schnapps",64939,4898
"Fort Madison",92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288,"Gin",19499,1810
"Fort Madison",92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288,"Rum",131282,9844
"Fort Madison",92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288,"Misc",99121,5190
"Fort Madison",92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288,"Whisky",410538,26416
"Fort Madison",92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288,"Distilled Spirits",4453,210
"Fort Madison",92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288,"Tequila",53254,2867
"Fort Madison",92.3,11.8,8.2,28808,10769,10087,334,0,44,0,16,288,"Amaretto",2489,250
"Fostoria",90.6,12.5,2.4,29500,194,194,0,0,0,0,0,0,NA,NA,NA
"Franklin",88.9,12.2,0,37500,110,106,0,0,0,0,0,4,NA,NA,NA
"Fraser",86.8,12.4,3,24625,165,165,0,0,0,0,0,0,NA,NA,NA
"Fredericksburg",92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14,"Distilled Spirits",122,17
"Fredericksburg",92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14,"Whisky",14268,1418
"Fredericksburg",92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14,"Gin",213,26
"Fredericksburg",92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14,"Amaretto",50,8
"Fredericksburg",92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14,"Rum",7703,556
"Fredericksburg",92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14,"Brandy",2996,289
"Fredericksburg",92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14,"Misc",1601,108
"Fredericksburg",92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14,"Vodka",5327,695
"Fredericksburg",92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14,"Schnapps",4624,538
"Fredericksburg",92.9,16.4,4.2,28846,1159,1110,33,0,2,0,0,14,"Tequila",693,59
"Frederika",93.1,14.4,4.3,25417,301,285,14,0,0,0,0,2,NA,NA,NA
"Fredonia",68.2,2.9,6.1,28500,313,303,0,0,0,0,10,0,NA,NA,NA
"Fremont",89.3,11.5,9.4,23750,745,711,0,0,0,0,0,34,NA,NA,NA
"Fruitland",92.6,17.6,5.6,36406,1196,1192,0,0,0,0,0,4,NA,NA,NA
"Frytown",100,45.6,0,58672,84,84,0,0,0,0,0,0,NA,NA,NA
"Galt",97.9,23.4,0,29375,63,63,0,0,0,0,0,0,NA,NA,NA
"Galva",87,8.8,4.5,27279,466,436,5,10,0,0,12,3,NA,NA,NA
"Garber",90.7,2.3,3.8,27969,129,124,0,0,4,0,0,1,NA,NA,NA
"Garden City",100,25.3,0,46250,99,99,0,0,0,0,0,0,NA,NA,NA
"Garden Grove",84,9.2,4.8,15938,183,177,0,0,6,0,0,0,NA,NA,NA
"Garnavillo",85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10,"Schnapps",517,41
"Garnavillo",85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10,"Rum",1197,75
"Garnavillo",85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10,"Amaretto",6,1
"Garnavillo",85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10,"Tequila",190,12
"Garnavillo",85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10,"Vodka",1083,146
"Garnavillo",85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10,"Whisky",2719,196
"Garnavillo",85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10,"Brandy",166,15
"Garnavillo",85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10,"Misc",490,32
"Garnavillo",85.3,13.2,1.6,26719,824,811,2,1,0,0,0,10,"Gin",252,12
"Garner",96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65,"Distilled Spirits",1086,49
"Garner",96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65,"Rum",27256,1899
"Garner",96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65,"Vodka",35795,3757
"Garner",96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65,"Amaretto",364,48
"Garner",96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65,"Tequila",5828,413
"Garner",96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65,"Gin",1935,191
"Garner",96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65,"Whisky",63665,5238
"Garner",96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65,"Schnapps",5892,498
"Garner",96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65,"Misc",8831,565
"Garner",96.3,26.7,0,31378,3091,3003,13,0,0,9,1,65,"Brandy",4569,423
"Garrison",89.4,9.8,5.1,31375,352,334,0,0,0,0,0,18,NA,NA,NA
"Garwin",93.9,12.5,5.6,32625,503,486,10,2,0,0,0,5,NA,NA,NA
"Geneva",95.8,6.3,12.5,21944,143,138,5,0,0,0,0,0,NA,NA,NA
"George",85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9,"Whisky",18741,1538
"George",85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9,"Vodka",4056,477
"George",85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9,"Misc",3979,238
"George",85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9,"Brandy",1972,200
"George",85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9,"Rum",6408,516
"George",85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9,"Schnapps",1974,165
"George",85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9,"Gin",60,9
"George",85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9,"Tequila",541,20
"George",85.2,19.5,2.6,31190,1007,967,0,0,3,0,28,9,"Amaretto",56,8
"Gibson",94.1,20.6,30.3,26250,48,48,0,0,0,0,0,0,NA,NA,NA
"Gilbert",98.8,43.9,3.1,38839,1183,1108,11,0,17,0,4,43,NA,NA,NA
"Gilbertville",92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20,"Gin",63,6
"Gilbertville",92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20,"Misc",43,2
"Gilbertville",92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20,"Schnapps",20,2
"Gilbertville",92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20,"Rum",456,29
"Gilbertville",92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20,"Whisky",925,56
"Gilbertville",92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20,"Brandy",37,1
"Gilbertville",92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20,"Vodka",535,48
"Gilbertville",92.5,14.5,3.6,30909,723,703,0,0,0,0,0,20,"Tequila",71,3
"Gillett Grove",74.2,0,10,NA,35,33,0,0,0,0,0,2,NA,NA,NA
"Gilman",91.9,8.8,8.7,31458,598,598,0,0,0,0,0,0,NA,NA,NA
"Gilmore City",91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0,"Distilled Spirits",192,8
"Gilmore City",91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0,"Whisky",7291,485
"Gilmore City",91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0,"Rum",3578,253
"Gilmore City",91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0,"Amaretto",18,3
"Gilmore City",91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0,"Schnapps",193,18
"Gilmore City",91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0,"Vodka",5810,733
"Gilmore City",91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0,"Tequila",1339,62
"Gilmore City",91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0,"Gin",147,11
"Gilmore City",91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0,"Brandy",402,33
"Gilmore City",91.7,13.6,7.5,30000,472,470,0,0,2,0,0,0,"Misc",525,21
"Gladbrook",95.6,18.2,6,35000,886,859,21,4,0,0,0,2,"Whisky",12432,983
"Gladbrook",95.6,18.2,6,35000,886,859,21,4,0,0,0,2,"Schnapps",1784,157
"Gladbrook",95.6,18.2,6,35000,886,859,21,4,0,0,0,2,"Tequila",431,34
"Gladbrook",95.6,18.2,6,35000,886,859,21,4,0,0,0,2,"Amaretto",69,10
"Gladbrook",95.6,18.2,6,35000,886,859,21,4,0,0,0,2,"Misc",1659,130
"Gladbrook",95.6,18.2,6,35000,886,859,21,4,0,0,0,2,"Rum",4922,395
"Gladbrook",95.6,18.2,6,35000,886,859,21,4,0,0,0,2,"Brandy",1033,96
"Gladbrook",95.6,18.2,6,35000,886,859,21,4,0,0,0,2,"Vodka",11009,1395
"Gladbrook",95.6,18.2,6,35000,886,859,21,4,0,0,0,2,"Gin",446,43
"Gladbrook",95.6,18.2,6,35000,886,859,21,4,0,0,0,2,"Distilled Spirits",75,4
"Glenwood",91,23.9,3,26369,5233,5055,68,66,0,0,0,44,"Distilled Spirits",596,28
"Glenwood",91,23.9,3,26369,5233,5055,68,66,0,0,0,44,"Brandy",4026,320
"Glenwood",91,23.9,3,26369,5233,5055,68,66,0,0,0,44,"Whisky",129846,9185
"Glenwood",91,23.9,3,26369,5233,5055,68,66,0,0,0,44,"Tequila",11693,863
"Glenwood",91,23.9,3,26369,5233,5055,68,66,0,0,0,44,"Rum",52044,3623
"Glenwood",91,23.9,3,26369,5233,5055,68,66,0,0,0,44,"Schnapps",10530,976
"Glenwood",91,23.9,3,26369,5233,5055,68,66,0,0,0,44,"Misc",22566,1466
"Glenwood",91,23.9,3,26369,5233,5055,68,66,0,0,0,44,"Amaretto",565,72
"Glenwood",91,23.9,3,26369,5233,5055,68,66,0,0,0,44,"Vodka",74605,7532
"Glenwood",91,23.9,3,26369,5233,5055,68,66,0,0,0,44,"Gin",8895,779
"Glidden",93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0,"Distilled Spirits",89,3
"Glidden",93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0,"Schnapps",391,31
"Glidden",93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0,"Whisky",12785,918
"Glidden",93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0,"Tequila",642,34
"Glidden",93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0,"Rum",6059,380
"Glidden",93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0,"Amaretto",34,5
"Glidden",93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0,"Misc",814,47
"Glidden",93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0,"Gin",171,13
"Glidden",93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0,"Brandy",119,12
"Glidden",93.9,19.1,5.5,27313,1422,1400,17,5,0,0,0,0,"Vodka",7181,687
"Goldfield",89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0,"Brandy",143,13
"Goldfield",89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0,"Rum",2402,155
"Goldfield",89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0,"Vodka",6951,887
"Goldfield",89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0,"Gin",35,2
"Goldfield",89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0,"Misc",683,29
"Goldfield",89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0,"Amaretto",12,2
"Goldfield",89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0,"Schnapps",704,40
"Goldfield",89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0,"Tequila",437,12
"Goldfield",89.7,10.3,2.9,30673,628,626,0,0,2,0,0,0,"Whisky",8812,592
"Goodell",89.6,1.3,3.4,22031,128,125,0,0,0,0,3,0,NA,NA,NA
"Goose Lake",93.6,17.2,2.2,31111,275,272,0,0,3,0,0,0,NA,NA,NA
"Gowrie",91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61,"Rum",15264,1019
"Gowrie",91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61,"Gin",1698,134
"Gowrie",91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61,"Amaretto",356,49
"Gowrie",91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61,"Tequila",3406,169
"Gowrie",91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61,"Whisky",33407,2208
"Gowrie",91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61,"Schnapps",5139,386
"Gowrie",91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61,"Vodka",18536,1961
"Gowrie",91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61,"Distilled Spirits",226,12
"Gowrie",91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61,"Brandy",1773,162
"Gowrie",91.1,21.6,8.2,30643,1047,977,3,0,6,0,0,61,"Misc",6449,446
"Graettinger",88.3,11.2,2.5,29432,716,700,12,0,0,0,4,0,"Whisky",14165,1092
"Graettinger",88.3,11.2,2.5,29432,716,700,12,0,0,0,4,0,"Gin",371,30
"Graettinger",88.3,11.2,2.5,29432,716,700,12,0,0,0,4,0,"Brandy",282,20
"Graettinger",88.3,11.2,2.5,29432,716,700,12,0,0,0,4,0,"Vodka",6524,752
"Graettinger",88.3,11.2,2.5,29432,716,700,12,0,0,0,4,0,"Amaretto",326,49
"Graettinger",88.3,11.2,2.5,29432,716,700,12,0,0,0,4,0,"Rum",6027,435
"Graettinger",88.3,11.2,2.5,29432,716,700,12,0,0,0,4,0,"Misc",1250,68
"Graettinger",88.3,11.2,2.5,29432,716,700,12,0,0,0,4,0,"Tequila",947,57
"Graettinger",88.3,11.2,2.5,29432,716,700,12,0,0,0,4,0,"Schnapps",1953,148
"Graf",89.1,16.4,5.1,32083,83,83,0,0,0,0,0,0,NA,NA,NA
"Grafton",91.3,8.7,0,26429,355,344,6,0,0,0,0,5,NA,NA,NA
"Grand Junction",91.7,9.6,13.9,24643,838,838,0,0,0,0,0,0,"Gin",60,5
"Grand Junction",91.7,9.6,13.9,24643,838,838,0,0,0,0,0,0,"Whisky",10634,725
"Grand Junction",91.7,9.6,13.9,24643,838,838,0,0,0,0,0,0,"Misc",719,36
"Grand Junction",91.7,9.6,13.9,24643,838,838,0,0,0,0,0,0,"Schnapps",573,42
"Grand Junction",91.7,9.6,13.9,24643,838,838,0,0,0,0,0,0,"Vodka",4738,514
